Time (s),HbO_avg,HbR_avg
5.32,-8.43573171578842e-05,-2.505873984235895e-05
5.34,-8.644671079293946e-05,-2.4887564184178184e-05
5.36,-8.835766758670774e-05,-2.4713406577164743e-05
5.38,-9.008531203877728e-05,-2.453473852806846e-05
5.4,-9.160944856383916e-05,-2.435055993444484e-05
5.42,-9.290979943982783e-05,-2.4164122451669174e-05
5.44,-9.39641121874762e-05,-2.397611193728549e-05
5.46,-9.477414766381725e-05,-2.378918108668246e-05
5.48,-9.532804234895069e-05,-2.3603690255236165e-05
5.5,-9.562271002204967e-05,-2.3420295492672692e-05
5.5200000000000005,-9.563551455770686e-05,-2.3242489594346685e-05
5.54,-9.537748002766153e-05,-2.306982489454677e-05
5.5600000000000005,-9.484032660544452e-05,-2.2904663789187715e-05
5.58,-9.400077627913671e-05,-2.2750350069931313e-05
5.6000000000000005,-9.288388952030737e-05,-2.2606484237750253e-05
5.62,-9.147077838188414e-05,-2.2474758028328755e-05
5.64,-8.975683374573794e-05,-2.235729079079332e-05
5.66,-8.776487865237198e-05,-2.2257142378568703e-05
5.68,-8.549718244883422e-05,-2.2173139506790376e-05
5.7,-8.296503732115859e-05,-2.210612823573747e-05
5.72,-8.016739863053099e-05,-2.205858246606967e-05
5.74,-7.711469809358174e-05,-2.2032517215020028e-05
5.76,-7.382345177786733e-05,-2.2030287209831944e-05
5.78,-7.031555757115273e-05,-2.2049619244686922e-05
5.8,-6.659226470012362e-05,-2.2092886918107443e-05
5.82,-6.266942779928943e-05,-2.2157311471511355e-05
5.84,-5.85782516804258e-05,-2.224660823625508e-05
5.86,-5.4323747540520155e-05,-2.2361754447523374e-05
5.88,-4.992935706097568e-05,-2.2499446844663843e-05
5.9,-4.541647079190715e-05,-2.2660593826451977e-05
5.92,-4.0798734509352766e-05,-2.2844772313958446e-05
5.94,-3.6096310096694106e-05,-2.3052604254982566e-05
5.96,-3.134072431895076e-05,-2.328039559378053e-05
5.98,-2.6546023107484543e-05,-2.3531030636160498e-05
6.0,-2.174013960703812e-05,-2.379948468770619e-05
6.0200000000000005,-1.694108567877757e-05,-2.408431201315748e-05
6.04,-1.2167282044977895e-05,-2.4384229127553816e-05
6.0600000000000005,-7.430104993428259e-06,-2.4694731305626798e-05
6.08,-2.7890586262615796e-06,-2.5019364570573402e-05
6.1000000000000005,1.7831484235260406e-06,-2.5352920413287623e-05
6.12,6.232363061561525e-06,-2.5691553761190008e-05
6.140000000000001,1.0559788011160419e-05,-2.6033713249437437e-05
6.16,1.4749115085905162e-05,-2.637817481855731e-05
6.18,1.8790375182976017e-05,-2.6718376070362647e-05
6.2,2.2644367055513105e-05,-2.7052102613120157e-05
6.22,2.6329470296491195e-05,-2.7377683899454306e-05
6.24,2.981930264100995e-05,-2.769127895984534e-05
6.26,3.309687241731982e-05,-2.7989090884757408e-05
6.28,3.616881638198127e-05,-2.8267006378109418e-05
6.3,3.9026099635394765e-05,-2.8521903984375108e-05
6.32,4.1652570505316735e-05,-2.875133002788767e-05
6.34,4.406101401938751e-05,-2.8954174226531803e-05
6.36,4.6238846879733536e-05,-2.9124275813697844e-05
6.38,4.8185744674741535e-05,-2.926007950433824e-05
6.4,4.990823464336799e-05,-2.935983887952747e-05
6.42,5.1391777657957414e-05,-2.9420163973516124e-05
6.44,5.266180002916932e-05,-2.9437351883065e-05
6.46,5.371694754711642e-05,-2.9411879091935135e-05
6.48,5.454497389270746e-05,-2.933918509417107e-05
6.5,5.518056199704932e-05,-2.9219927054427652e-05
6.5200000000000005,5.5614698710250614e-05,-2.9051614698712257e-05
6.54,5.5854394076035236e-05,-2.8836346599914086e-05
6.5600000000000005,5.591588967169304e-05,-2.8570272913369823e-05
6.58,5.581969062314457e-05,-2.825511946618993e-05
6.6000000000000005,5.555479476379167e-05,-2.7889612199182092e-05
6.62,5.514881521071308e-05,-2.747597141938678e-05
6.640000000000001,5.462296520698176e-05,-2.7012931319269796e-05
6.66,5.396470168122605e-05,-2.6503044957321506e-05
6.68,5.318390494264825e-05,-2.594944916415862e-05
6.7,5.230764514458092e-05,-2.5351187166545116e-05
6.72,5.1345795367513717e-05,-2.4712906970707843e-05
6.74,5.029966395861698e-05,-2.4034217736609566e-05
6.76,4.9205872485673784e-05,-2.3317956120178335e-05
6.78,4.806370025148402e-05,-2.256799856522709e-05
6.8,4.687502454283817e-05,-2.1787663805563316e-05
6.82,4.5660218008048205e-05,-2.0980058265160667e-05
6.84,4.4414447395847805e-05,-2.014835374737386e-05
6.86,4.316259434557282e-05,-1.9296464654717853e-05
6.88,4.190329028511001e-05,-1.8429313945954604e-05
6.9,4.065211570990002e-05,-1.7550829490432792e-05
6.92,3.941155364037596e-05,-1.66640311330469e-05
6.94,3.818484071685907e-05,-1.5773041539588134e-05
6.96,3.698170873104834e-05,-1.4880955607402043e-05
6.98,3.58085930494085e-05,-1.3993043037244175e-05
7.0,3.4659907486647e-05,-1.311299822423563e-05
7.0200000000000005,3.353408205815253e-05,-1.2245451644622518e-05
7.04,3.2446129909779115e-05,-1.1394306618897313e-05
7.0600000000000005,3.138314090176409e-05,-1.056356332409647e-05
7.08,3.0354649267833637e-05,-9.755983361910422e-06
7.1000000000000005,2.9350023659221645e-05,-8.976523720742612e-06
7.12,2.8366811591985287e-05,-8.22623640958532e-06
7.140000000000001,2.7406053776151055e-05,-7.510899279714245e-06
7.16,2.6471460453160637e-05,-6.832868373372915e-06
7.18,2.555441889183926e-05,-6.193624656225707e-06
7.2,2.464294118249961e-05,-5.596890758864308e-06
7.22,2.3734967016671013e-05,-5.044263225686671e-06
7.24,2.2835392962304455e-05,-4.537681996524859e-06
7.26,2.1926164448116453e-05,-4.0800500411276365e-06
7.28,2.1005158312477032e-05,-3.6724273145466954e-06
7.3,2.0070161077925286e-05,-3.3154438164653313e-06
7.32,1.910627587320016e-05,-3.0086369763226003e-06
7.34,1.8122225729322973e-05,-2.754210853738739e-06
7.36,1.7111042722460267e-05,-2.5519252549241045e-06
7.38,1.6063008502501297e-05,-2.3994980841285507e-06
7.4,1.4967532100554603e-05,-2.298788486171597e-06
7.42,1.3820654551859853e-05,-2.2481394581566277e-06
7.44,1.263767396166715e-05,-2.2473153182836056e-06
7.46,1.1403118819509503e-05,-2.2926963705483508e-06
7.48,1.0110801063884434e-05,-2.383236469351646e-06
7.5,8.776933157541995e-06,-2.5193993614107954e-06
7.5200000000000005,7.385536631112307e-06,-2.6957740138069413e-06
7.54,5.929998198198937e-06,-2.910909748487911e-06
7.5600000000000005,4.446157989040673e-06,-3.164975996562333e-06
7.58,2.9209523323638828e-06,-3.4523648508150608e-06
7.6000000000000005,1.3393191905695665e-06,-3.7720157660738882e-06
7.62,-2.631683463915965e-07,-4.1225423537838855e-06
7.640000000000001,-1.910011280495249e-06,-4.50137833785522e-06
7.66,-3.5818718178219838e-06,-4.90413550716639e-06
7.68,-5.264346612330021e-06,-5.328443293739434e-06
7.7,-6.950761843930908e-06,-5.772759607814343e-06
7.72,-8.635129985952355e-06,-6.234156336046683e-06
7.74,-1.030506301142418e-05,-6.709447169443141e-06
7.76,-1.1956771552569449e-05,-7.199832823118196e-06
7.78,-1.3584356057130312e-05,-7.697922719552191e-06
7.8,-1.517316758118985e-05,-8.205937556369336e-06
7.82,-1.6708183538576962e-05,-8.719722611071548e-06
7.84,-1.8191365475920526e-05,-9.23811186706148e-06
7.86,-1.9578094166647768e-05,-9.75861337595217e-06
7.88,-2.0909288447986873e-05,-1.0282701341588128e-05
7.9,-2.2164165268217975e-05,-1.0806562797035806e-05
7.92,-2.3308472158220963e-05,-1.1329178172080554e-05
7.94,-2.434382268192096e-05,-1.1850376894360607e-05
7.96,-2.5265914288829127e-05,-1.2369669607969182e-05
7.98,-2.607760477246289e-05,-1.2883616383918527e-05
8.0,-2.676570167183278e-05,-1.3392033176558458e-05
8.02,-2.7329263159051606e-05,-1.3897813186718523e-05
8.040000000000001,-2.7752151763357938e-05,-1.4396824490582079e-05
8.06,-2.8041893148522593e-05,-1.489143101103013e-05
8.08,-2.818457227087623e-05,-1.537894749513206e-05
8.1,-2.8195376040968062e-05,-1.5860844587950315e-05
8.120000000000001,-2.8068687622619146e-05,-1.633758793573865e-05
8.14,-2.7791015204415125e-05,-1.6808097824793993e-05
8.16,-2.7375937985438345e-05,-1.7270609608507055e-05
8.18,-2.6839961262994864e-05,-1.7726668301459622e-05
8.2,-2.616688803661984e-05,-1.8177361861459815e-05
8.22,-2.5370573565464e-05,-1.862206804146356e-05
8.24,-2.446541778824448e-05,-1.9060214480158898e-05
8.26,-2.344339576600121e-05,-1.9493365672823596e-05
8.28,-2.2346313617610657e-05,-1.992132539443331e-05
8.3,-2.116799452511511e-05,-2.034098247790061e-05
8.32,-1.9897915498872908e-05,-2.0751259771149766e-05
8.34,-1.8573644253753363e-05,-2.115629906771974e-05
8.36,-1.7218000721618766e-05,-2.15521107984673e-05
8.38,-1.581858224090868e-05,-2.1937202784713036e-05
8.4,-1.4393431979854571e-05,-2.231303656247667e-05
8.42,-1.2969375782658875e-05,-2.2677041060179684e-05
8.44,-1.1565283852083872e-05,-2.3028463678609374e-05
8.46,-1.0187263609471075e-05,-2.3363646458911114e-05
8.48,-8.858858846340587e-06,-2.3683103454019707e-05
8.5,-7.578039740565956e-06,-2.398309225427064e-05
8.52,-6.375557555789179e-06,-2.4263520651844515e-05
8.540000000000001,-5.263861527181743e-06,-2.452191992947719e-05
8.56,-4.257742439843643e-06,-2.4754484599593598e-05
8.58,-3.363411578983143e-06,-2.4960287586580152e-05
8.6,-2.604397588847202e-06,-2.513824154623319e-05
8.620000000000001,-1.9661206668302544e-06,-2.5284621783189275e-05
8.64,-1.4818807249982767e-06,-2.5395009420099293e-05
8.66,-1.1590525514687023e-06,-2.5468973318844197e-05
8.68,-9.85174409461744e-07,-2.550095038715716e-05
8.700000000000001,-9.801785750117088e-07,-2.5490806920479736e-05
8.72,-1.137736017607053e-06,-2.5433873489142493e-05
8.74,-1.4656324863788875e-06,-2.532969416459638e-05
8.76,-1.966577156466924e-06,-2.517381443433573e-05
8.78,-2.635540370757866e-06,-2.4965798359607545e-05
8.8,-3.476786041840399e-06,-2.4702005697335705e-05
8.82,-4.468433627516115e-06,-2.4380958055593382e-05
8.84,-5.608606514231349e-06,-2.3998554596357675e-05
8.86,-6.9134782033550506e-06,-2.3556127223132768e-05
8.88,-8.356957993230538e-06,-2.3052196025327056e-05
8.9,-9.928137403921922e-06,-2.2484192368184143e-05
8.92,-1.1608075660283253e-05,-2.1853778683556226e-05
8.94,-1.339034829707847e-05,-2.116117551691343e-05
8.96,-1.52514701834094e-05,-2.0402823603052405e-05
8.98,-1.717118530602335e-05,-1.958149922201641e-05
9.0,-1.9144747353681123e-05,-1.869797354676141e-05
9.02,-2.114625007225306e-05,-1.7752527294957828e-05
9.040000000000001,-2.315213087465982e-05,-1.674811685009456e-05
9.06,-2.5169371782070254e-05,-1.5684729689238087e-05
9.08,-2.715580881673322e-05,-1.4565934255285104e-05
9.1,-2.9090208360391316e-05,-1.3395887771259637e-05
9.120000000000001,-3.094189731660236e-05,-1.2176624637597626e-05
9.14,-3.270980226509824e-05,-1.0912360111227418e-05
9.16,-3.4365699906611814e-05,-9.606137367190244e-06
9.18,-3.588643278301013e-05,-8.261052236842852e-06
9.200000000000001,-3.725310479745898e-05,-6.8840991772644e-06
9.22,-3.845662110184671e-05,-5.478192026931797e-06
9.24,-3.946249954847398e-05,-4.0481098391993704e-06
9.26,-4.0251197093378366e-05,-2.5999560096744014e-06
9.28,-4.0823151887100314e-05,-1.1414333280435044e-06
9.3,-4.114848145982705e-05,3.251514128533474e-07
9.32,-4.122258178286027e-05,1.7940844248228761e-06
9.34,-4.102274098302623e-05,3.2596663632238144e-06
9.36,-4.055849271725818e-05,4.715219479754481e-06
9.38,-3.981406095488381e-05,6.154202866024744e-06
9.4,-3.877273242619377e-05,7.5703702183554884e-06
9.42,-3.744105486318512e-05,8.96141349288316e-06
9.44,-3.5825565795655184e-05,1.0318700045920455e-05
9.46,-3.390194400359518e-05,1.163842723040359e-05
9.48,-3.167884894897303e-05,1.2912882492178428e-05
9.5,-2.9184760359991164e-05,1.4138878830966634e-05
9.52,-2.64155172010313e-05,1.531183953583894e-05
9.540000000000001,-2.33817970647787e-05,1.6427113111377222e-05
9.56,-2.0087539617229006e-05,1.7479192805498143e-05
9.58,-1.653986955848044e-05,1.846501125430499e-05
9.6,-1.2758739317360145e-05,1.9380660722521265e-05
9.620000000000001,-8.771292029793071e-06,2.0224576087100507e-05
9.64,-4.589244289544059e-06,2.0991749957396297e-05
9.66,-2.3714367652874704e-07,2.168003729577159e-05
9.68,4.253436497261397e-06,2.229020821019312e-05
9.700000000000001,8.88108882120438e-06,2.2819772588772996e-05
9.72,1.3605698197876833e-05,2.3266227844404402e-05
9.74,1.838775634641446e-05,2.3631988444560137e-05
9.76,2.32234154469361e-05,2.3915723882852038e-05
9.78,2.808813575774177e-05,2.41181905327143e-05
9.8,3.293637303484841e-05,2.4242791921280318e-05
9.82,3.774482058343147e-05,2.4287960480654876e-05
9.84,4.249142296177137e-05,2.4257547317996082e-05
9.86,4.714466399011657e-05,2.415332933869773e-05
9.88,5.1658538550370124e-05,2.3977635220510345e-05
9.9,5.6033911148689284e-05,2.3735661149338323e-05
9.92,6.024540027825747e-05,2.3430071061748877e-05
9.94,6.425842373205203e-05,2.3064721573299912e-05
9.96,6.805236253936881e-05,2.2643423093418563e-05
9.98,7.161330107955627e-05,2.2171758564937184e-05
10.0,7.490827612182492e-05,2.1654729926466966e-05
10.02,7.792850895959927e-05,2.1096342860613198e-05
10.040000000000001,8.06495772435385e-05,2.050105512256502e-05
10.06,8.306394290705873e-05,1.987679840860335e-05
10.08,8.514782769144684e-05,1.922527688106078e-05
10.1,8.690900731864641e-05,1.8553276571804755e-05
10.120000000000001,8.832233086107964e-05,1.7867337343649715e-05
10.14,8.940126820423688e-05,1.7170362994103986e-05
10.16,9.012703568419857e-05,1.6467860941243275e-05
10.18,9.04987032155404e-05,1.5765374988061204e-05
10.200000000000001,9.052105728116395e-05,1.5066453326834537e-05
10.22,9.019927524879702e-05,1.4376726907922627e-05
10.24,8.953447212691748e-05,1.3699978157916429e-05
10.26,8.85212999359429e-05,1.3041390512186833e-05
10.28,8.718696002934752e-05,1.2404106998884684e-05
10.3,8.553965698005504e-05,1.178989843531415e-05
10.32,8.358957184566364e-05,1.1203459956847038e-05
10.34,8.134364012204136e-05,1.0646822520126364e-05
10.36,7.882544339822346e-05,1.0123412025076774e-05
10.38,7.603792294850886e-05,9.634860829867407e-06
10.4,7.301680179437573e-05,9.181642443564502e-06
10.42,6.978091438607827e-05,8.766690919417687e-06
10.44,6.635919416340735e-05,8.389340591559873e-06
10.46,6.27419311193932e-05,8.049437998041855e-06
10.48,5.89808910250831e-05,7.751498355289694e-06
10.5,5.509266350152191e-05,7.49350009097622e-06
10.52,5.1099363461294244e-05,7.27409972929944e-06
10.540000000000001,4.700404299333339e-05,7.092093413853061e-06
10.56,4.2859388877330075e-05,6.946389002586461e-06
10.58,3.867879141937525e-05,6.836486399540239e-06
10.6,3.4482243532939894e-05,6.760479450890671e-06
10.620000000000001,3.0307306626321833e-05,6.716625589141945e-06
10.64,2.6159071493602384e-05,6.701757061754004e-06
10.66,2.2065055472564784e-05,6.7154562142502086e-06
10.68,1.8051552799202688e-05,6.754078087262742e-06
10.700000000000001,1.4125745899393641e-05,6.816723256733102e-06
10.72,1.0318100791803962e-05,6.899977224892003e-06
10.74,6.665966409770447e-06,7.001232712625501e-06
10.76,3.140896946127743e-06,7.11877671855357e-06
10.78,-2.24780655401728e-07,7.246662749357851e-06
10.8,-3.4114524270349856e-06,7.38481117354473e-06
10.82,-6.4233070607434965e-06,7.5299745173637055e-06
10.84,-9.238548429896235e-06,7.680994095455163e-06
10.86,-1.1846589260385578e-05,7.837391712098335e-06
10.88,-1.4270071515953133e-05,7.99474139935501e-06
10.9,-1.6470672301734635e-05,8.151791034607558e-06
10.92,-1.845140004801279e-05,8.30827612894452e-06
10.94,-2.0219739237159595e-05,8.463532857908771e-06
10.96,-2.1768411577906155e-05,8.61270996463503e-06
10.98,-2.3106674215508345e-05,8.756585044344512e-06
11.0,-2.4247836390194276e-05,8.894779384461639e-06
11.02,-2.5173886324023558e-05,9.026921616876783e-06
11.040000000000001,-2.588789479286306e-05,9.15363680798682e-06
11.06,-2.642009563752897e-05,9.276153433091369e-06
11.08,-2.6770427758712664e-05,9.391830821725796e-06
11.1,-2.692400763453723e-05,9.50293538064195e-06
11.120000000000001,-2.691376148213435e-05,9.609513627173993e-06
11.14,-2.6752977216200833e-05,9.71375098228863e-06
11.16,-2.6436637908388112e-05,9.816628020036736e-06
11.18,-2.598415194842849e-05,9.918285304725773e-06
11.200000000000001,-2.5415334415848867e-05,1.0021084405339717e-05
11.22,-2.472796040257454e-05,1.0127826219273868e-05
11.24,-2.3935624256598352e-05,1.0237895883271424e-05
11.26,-2.3059758474016237e-05,1.0357207739867574e-05
11.28,-2.2112309719001274e-05,1.0484710252223781e-05
11.3,-2.1096160504787984e-05,1.0622061869059413e-05
11.32,-2.0037341664361176e-05,1.0774997180818305e-05
11.34,-1.893320670575944e-05,1.0942716082186163e-05
11.36,-1.780795970608143e-05,1.1127964459830235e-05
11.38,-1.6653720489037177e-05,1.1332066213600296e-05
11.4,-1.5480053628188534e-05,1.15586385497942e-05
11.42,-1.4314372786332828e-05,1.1806766393577874e-05
11.44,-1.3146013269929791e-05,1.2079758323615542e-05
11.46,-1.1987761335273937e-05,1.2379045511232513e-05
11.48,-1.0851891197934963e-05,1.2704842405522288e-05
11.5,-9.733182473443598e-06,1.306031477371765e-05
11.52,-8.633669907308886e-06,1.3445437706350312e-05
11.540000000000001,-7.579070832540823e-06,1.385854228706538e-05
11.56,-6.568664561651466e-06,1.4302228124331704e-05
11.58,-5.589285833927887e-06,1.4777433731196574e-05
11.6,-4.65749380689191e-06,1.528165345817773e-05
11.620000000000001,-3.776967787128581e-06,1.5816413091919902e-05
11.64,-2.9315607146562164e-06,1.6381344128194695e-05
11.66,-2.141701804369227e-06,1.6970850618586474e-05
11.68,-1.3899221873389565e-06,1.7587044932046303e-05
11.700000000000001,-6.85232168177176e-07,1.8228905737140168e-05
11.72,-2.324286673666742e-08,1.8891356875544225e-05
11.74,5.870758136005363e-07,1.9573749620036685e-05
11.76,1.1577297362202618e-06,2.0275963094191953e-05
11.78,1.689777856227555e-06,2.099406609308679e-05
11.8,2.1800482188325153e-06,2.172428697292418e-05
11.82,2.626743678367591e-06,2.2464106679973154e-05
11.84,3.0528862053762053e-06,2.3210818818593962e-05
11.86,3.4491576902636733e-06,2.3961437042116394e-05
11.88,3.7919991948105526e-06,2.471108549854577e-05
11.9,4.106201641921909e-06,2.5456316967588137e-05
11.92,4.392514903060319e-06,2.619487451283308e-05
11.94,4.643061418052101e-06,2.6924078779289886e-05
11.96,4.871621729717293e-06,2.763906258162498e-05
11.98,5.061505073805088e-06,2.8337039719337807e-05
12.0,5.224649217023884e-06,2.9016627099948536e-05
12.02,5.365082770746519e-06,2.9669924234173376e-05
12.040000000000001,5.476584990526824e-06,3.0297318260136356e-05
12.06,5.5712999693460796e-06,3.089617761698203e-05
12.08,5.62360582616882e-06,3.146366856462182e-05
12.1,5.64498249278632e-06,3.1998274076912886e-05
12.120000000000001,5.629703924014042e-06,3.249587537003878e-05
12.14,5.583146504202642e-06,3.2952571845253894e-05
12.16,5.501328037683892e-06,3.3369811588524506e-05
12.18,5.379135346467404e-06,3.374655587646023e-05
12.200000000000001,5.228922369375307e-06,3.407855947863239e-05
12.22,5.048012926476098e-06,3.4368679702755214e-05
12.24,4.838890725757144e-06,3.461553173779139e-05
12.26,4.593082083796489e-06,3.4817407866742546e-05
12.280000000000001,4.31991965775321e-06,3.4978591324328786e-05
12.3,4.009443387099209e-06,3.5096527630575554e-05
12.32,3.65210800044253e-06,3.51711560416169e-05
12.34,3.2645258795003663e-06,3.520440824321063e-05
12.36,2.8461416209536765e-06,3.519748185788041e-05
12.38,2.399708103981698e-06,3.5153256722346384e-05
12.4,1.929622775988824e-06,3.5074387744179886e-05
12.42,1.4442515935419816e-06,3.4962511774430067e-05
12.44,9.279459058367102e-07,3.482036824616182e-05
12.46,4.0055894052898706e-07,3.465095513580107e-05
12.48,-1.4411178338188152e-07,3.4456470115663165e-05
12.5,-7.062537472908537e-07,3.423982260975516e-05
12.52,-1.2775647174014725e-06,3.400445595536878e-05
12.540000000000001,-1.8491173004898937e-06,3.375228435213998e-05
12.56,-2.4150460548871037e-06,3.349090373654508e-05
12.58,-2.97392845586772e-06,3.3220674193308315e-05
12.6,-3.507044207675947e-06,3.2944739995699335e-05
12.620000000000001,-4.0101694603963554e-06,3.266683737733754e-05
12.64,-4.487540008641759e-06,3.239181931210615e-05
12.66,-4.920416679833585e-06,3.212383439462628e-05
12.68,-5.298768033902595e-06,3.186324797284309e-05
12.700000000000001,-5.632199141357365e-06,3.161448288506828e-05
12.72,-5.882247425184239e-06,3.138223854466359e-05
12.74,-6.049272822250814e-06,3.116772940390226e-05
12.76,-6.130528201404367e-06,3.0973033742548425e-05
12.780000000000001,-6.107917782848656e-06,3.0801884968678375e-05
12.8,-5.9754219910856785e-06,3.065672169606709e-05
12.82,-5.737848854750443e-06,3.053980577679541e-05
12.84,-5.372624823166544e-06,3.0451915237597702e-05
12.86,-4.875652535137207e-06,3.0395417053819257e-05
12.88,-4.232843965257305e-06,3.037029429683818e-05
12.9,-3.447495736849436e-06,3.03796700069276e-05
12.92,-2.517176147340648e-06,3.0420539399351326e-05
12.94,-1.4237032734459471e-06,3.0496653833817784e-05
12.96,-1.68549274446521e-07,3.060654847785223e-05
12.98,1.2538918876427607e-06,3.075167817511469e-05
13.0,2.8497348615073754e-06,3.09287985557083e-05
13.02,4.6175659972854635e-06,3.113915567824322e-05
13.040000000000001,6.558783412039194e-06,3.138080074540618e-05
13.06,8.669023613847066e-06,3.1651838524602054e-05
13.08,1.093428757388361e-05,3.195039007885197e-05
13.1,1.3357756175716276e-05,3.227255688912007e-05
13.120000000000001,1.592594880721434e-05,3.262018098175008e-05
13.14,1.865011004657703e-05,3.298757984850733e-05
13.16,2.1500421589026812e-05,3.33712775090971e-05
13.18,2.4472589327831915e-05,3.3771757323447564e-05
13.200000000000001,2.756535829829299e-05,3.418274123090782e-05
13.22,3.074634541809679e-05,3.460298768881957e-05
13.24,3.401125141390197e-05,3.502979360685652e-05
13.26,3.735245837239164e-05,3.545970794428887e-05
13.280000000000001,4.074937017607066e-05,3.588670689421568e-05
13.3,4.4170503767169885e-05,3.631094474358921e-05
13.32,4.761161934830098e-05,3.672597883655576e-05
13.34,5.104653173097999e-05,3.712940275620672e-05
13.36,5.44480935863675e-05,3.751881869243519e-05
13.38,5.778922008884767e-05,3.788944105476857e-05
13.4,6.106712731344904e-05,3.8240421785694926e-05
13.42,6.424560039885825e-05,3.856846471513156e-05
13.44,6.730366961033081e-05,3.887030634259031e-05
13.46,7.02364061374457e-05,3.914379950406978e-05
13.48,7.300058682989299e-05,3.9384510694439036e-05
13.5,7.560182757123903e-05,3.9592729145811054e-05
13.52,7.800822952797738e-05,3.976796998792833e-05
13.540000000000001,8.019338053884536e-05,3.9904883937197665e-05
13.56,8.213918564663997e-05,4.000246387739151e-05
13.58,8.38334813686657e-05,4.006061451395248e-05
13.6,8.526886538983665e-05,4.007696594950783e-05
13.620000000000001,8.643739973548543e-05,4.005109297488762e-05
13.64,8.72959395179607e-05,3.998340089832661e-05
13.66,8.784466333949624e-05,3.987128781550939e-05
13.68,8.808500545065922e-05,3.971559516088139e-05
13.700000000000001,8.800253022443947e-05,3.951673569673627e-05
13.72,8.759079885308341e-05,3.927514943877463e-05
13.74,8.684894847061591e-05,3.8991997252897374e-05
13.76,8.57917572369924e-05,3.866733143992528e-05
13.780000000000001,8.44100152088742e-05,3.830181165250126e-05
13.8,8.27186578526452e-05,3.7898113322331704e-05
13.82,8.070946186833033e-05,3.745581041756392e-05
13.84,7.838394230977368e-05,3.697647678554425e-05
13.86,7.576112313618146e-05,3.646310706091244e-05
13.88,7.285794436063625e-05,3.5918088564621976e-05
13.9,6.967793137276773e-05,3.534229508649839e-05
13.92,6.626460880231097e-05,3.473736919058821e-05
13.94,6.261437711253249e-05,3.410695759396886e-05
13.96,5.874754842338888e-05,3.345320311821091e-05
13.98,5.4696090801872646e-05,3.277797014459606e-05
14.0,5.0493169930696175e-05,3.208490269448779e-05
14.02,4.614895250112099e-05,3.1374808356987706e-05
14.040000000000001,4.1677874612142497e-05,3.0650199750359834e-05
14.06,3.7140754957732275e-05,2.9916353176027397e-05
14.08,3.2553787257823715e-05,2.9174215889575106e-05
14.1,2.7941889126802083e-05,2.8427116576421792e-05
14.120000000000001,2.335396895593169e-05,2.7677923865553578e-05
14.14,1.8791604782985854e-05,2.6925352569132188e-05
14.16,1.4302487085353574e-05,2.617459693232388e-05
14.18,9.916757939990658e-06,2.5429056694313425e-05
14.200000000000001,5.6665932637497935e-06,2.4689105929844605e-05
14.22,1.5796959301874394e-06,2.3956575233520165e-05
14.24,-2.318177559678216e-06,2.3235251609170853e-05
14.26,-6.000288999277233e-06,2.2525116726322637e-05
14.280000000000001,-9.438182345147726e-06,2.1829563919020493e-05
14.3,-1.2600911803592656e-05,2.1149319372303597e-05
14.32,-1.5459292713294174e-05,2.0485836195010645e-05
14.34,-1.8011954596991346e-05,1.98417761359142e-05
14.36,-2.0218443402073323e-05,1.9215987537241968e-05
14.38,-2.2075625759356527e-05,1.860940542871892e-05
14.4,-2.3557864763957428e-05,1.8027079700199628e-05
14.42,-2.4657718137236863e-05,1.7468275419390978e-05
14.44,-2.536182185029989e-05,1.69329807581429e-05
14.46,-2.5658940240839187e-05,1.642151442400224e-05
14.48,-2.5535861997284653e-05,1.5935703229167426e-05
14.5,-2.4994264261062483e-05,1.5475678760266292e-05
14.52,-2.4032391804565594e-05,1.5042451385059192e-05
14.540000000000001,-2.2655132939604236e-05,1.4636220306431272e-05
14.56,-2.0861064122696277e-05,1.4256049589108899e-05
14.58,-1.8670012459225562e-05,1.3902866700906634e-05
14.6,-1.6086448102180783e-05,1.3577782593395597e-05
14.620000000000001,-1.3126232544206865e-05,1.3278475455302632e-05
14.64,-9.798928962345345e-06,1.3005973451123122e-05
14.66,-6.118845315543968e-06,1.2761788169354618e-05
14.68,-2.1195115922203373e-06,1.2540085639941062e-05
14.700000000000001,2.1765498209536457e-06,1.234380951894165e-05
14.72,6.753374416132129e-06,1.2173728005841796e-05
14.74,1.1588074585812442e-05,1.2026400378992821e-05
14.76,1.6636955658549824e-05,1.1901102652343948e-05
14.780000000000001,2.187256819642264e-05,1.179691071121866e-05
14.8,2.7272400554210462e-05,1.1712906564248268e-05
14.82,3.280529672307842e-05,1.1649133945855563e-05
14.84,3.842837008811614e-05,1.1604772323858783e-05
14.86,4.41026546330018e-05,1.1576041078640934e-05
14.88,4.979407229330227e-05,1.1565655696612151e-05
14.9,5.5466101825028e-05,1.1570080820031334e-05
14.92,6.107693641027037e-05,1.1587805654815565e-05
14.94,6.660555442929836e-05,1.16186641248043e-05
14.96,7.20056269422477e-05,1.1658823998300106e-05
14.98,7.723765972701277e-05,1.1708683230958609e-05
15.0,8.227187985513417e-05,1.1764603890708701e-05
15.02,8.707794111823667e-05,1.1827409859658703e-05
15.040000000000001,9.162553138225698e-05,1.1895551652188137e-05
15.06,9.588249812822118e-05,1.1968398053724572e-05
15.08,9.983068977615254e-05,1.2043114459329164e-05
15.1,0.00010344855695299611,1.2117724211211477e-05
15.120000000000001,0.00010669867285920272,1.2194148491231235e-05
15.14,0.00010956627161299121,1.2266787638923005e-05
